institute	id_number	project	higher_group	family	genus	species	standard	buffer	mean1	mean2	cv1	cv2	ratio	ave_sample	ave_standard	gs_pg_2c	gs_pg_1c	x1c_gbp	cv_sample	cv_standard	sd_r_sample	measured_by	date	d_to_l_specimen_id	previous_estimate_2c_prime	comments_on_d_to_l_sample	x28	x29	x30	primary
Offsite	MC9062	DTOL	Angiosperm	Plantaginaceae	Plantago	lanceolata	<Petro	GPB3%PVPBmet	319.19	494.99	2.14	2.08	1.551	330.0033333	508.2033333	2.92	1.46	1.43	2.1	2	0.011	Sahr Mian	28/08/2020	KDTOL10066	2.9 (2012)*	Sanger - low DNA yield	NA	NA	NA	1
Offsite	MC9063	DTOL	Angiosperm	Plantaginaceae	Linaria	vulgaris	<Petro	GPB3%PVPBmet	204.13	483.19	2.91	2.71	2.367	209.5633333	489.5533333	1.93	0.96	0.94	2.79	2.43	0.032	Sahr Mian	28/08/2020	KDTOL10067	1.74 (2013)* 1.83 (2012)	NA	NA	NA	NA	1
Offsite	MC9064	DTOL	Angiosperm	Hypericaceae	Hypericum	perforatum	<Solanum	GPB3%PVPBmet	362.09	451.95	2.56	2.93	1.248	379.9133333	469.6966667	1.62	0.81	0.79	3.13	2.79	0.011	Sahr Mian	9/1/2020	KDTOL10068	0.78 (2013)* 1.57 (2010)*	Sanger - low DNA yield	NA	NA	NA	1
Offsite	MC9065	DTOL	Angiosperm	Asteraceae	Tanacetum	vulgare	>Petro	GPB3%PVPBmet	240.75	560.82	2.02	2.11	2.33	571.52	247.2266667	10.4	5.2	5.09	1.9	2.35	0.026	Sahr Mian	9/1/2020	KDTOL10069	7.8 (1998)* 10 (1998)	NA	NA	NA	NA	1
RBGE	ZAG1893	DTOL	Angiosperm	Oleaceae	Ligustrum	vulgare	<Petro	GPB3%PVPBmet	364.47	480.6	2.68	1.92	1.319	378.2366667	497.6433333	3.42	1.71	1.67	2.64	1.94	0.003	Sahr Mian	25/08/2020	NA	3.05 (2013)* 3.14 (2010)	NA	NA	NA	NA	1
RBGE	ZAG1906	DTOL	Angiosperm	Caprifoliaceae	Linnaea	borealis	<Petro	GPB3%PVPBmet	246.43	560.53	2.93	1.8	2.275	253.5566667	569.5866667	2	1	0.98	2.68	1.67	0.027	Sahr Mian	25/08/2020	NA	1.8 (2012)*	NA	NA	NA	NA	1
RGBE	ZAG1905	DTOL	Angiosperm	Fabaceae	Lathyrus	japonicus	>Pisum	GPB3%PVPBmet	320.68	453.45	1.72	1.85	1.414	460.1033333	326.8966667	12.79	6.4	6.26	1.84	1.9	0.007	Sahr Mian	26/08/2020	NA	no previous estimate	NA	NA	NA	NA	1
RBGE	ZAG1895	DTOL	Gymnosperm	Taxaceae	Taxus	baccata	<Allium	Ebihara	307.16	433.06	3.84	3.11	1.41	313.7666667	437.3433333	25.03	12.52	12.24	3.69	2.93	0.017	Sahr Mian	26/08/2020	NA	22.10 (1998)* 23.30 (2012),  previous Kew measuremeant 13	NA	NA	NA	NA	1
RBGE	ZAG1907	DTOL	Angiosperm	Asteraceae	Cicerbita	alpina	>Pisum	GPB3%PVPBmet	306.42	404.54	2.24	2.58	1.32	409.53	310.2666667	12	6	5.87	2.43	2.25	0.000	Sahr Mian	26/08/2020	NA	5.81 (2013)*	potential tetraploid	NA	NA	NA	1
RBGE	ZAG1903	DTOL	Angiosperm	Caprifoliaceae	Succisa	pratensis	<Pisum	GPB3%PVPBmet	237.08	388.35	3.13	2.07	1.638	240.9566667	393.6466667	5.56	2.78	2.72	2.91	1.98	0.004	Sahr Mian	26/08/2020	NA	5.55 (2010)*	NA	NA	NA	NA	1
RBGE	ZAG1909	DTOL	Angiosperm	Rosaceae	Sorbus	aucuparia	<Solanum	GPB3%PVPBmet	216.67	302.97	4.22	3.57	1.398	211.2433333	359.3266667	1.18	0.59	0.57	4.06	3.22	0.587	Sahr Mian	26/08/2020	NA	1.42 (2013)* 1.03 (2008), kew estimates 1.60	tried with Ebihara, only two runs possible	NA	NA	NA	1
RBGE	ZAG1904	DTOL	Angiosperm	Geraniaceae	Erodium	maritimum	<Petro	GPB3%PVPBmet	192.91	464.55	3.26	2.24	2.408	195.1633333	464.01	1.89	0.95	0.93	3.3	2.4	0.028	Sahr Mian	26/08/2020	NA	no previous estimate	NA	NA	NA	NA	1
RBGE	ZAG1908	DTOL	Angiosperm	Orobanchaceae	Melampyrum	sylvaticum	>Petro	GPB3%PVPBmet	242.89	565.74	2.06	2.08	2.329	575.3933333	338.9833333	7.64	3.82	3.74	1.82	1.89	0.008	Sahr Mian	26/08/2020	NA	no previous estimate	NA	NA	NA	NA	1
RBGE	ZAG1897	DTOL	Angiosperm	Ulmaceae	Ulmus	glabra	<Pisum	GPB3%PVPBmet	301.86	641.04	2.75	2.17	1.638	308.69	652.4233333	4.3	2.15	2.1	2.57	2	0.004	Sahr Mian	26/08/2020	NA	3.98 (2010)* 4.37 (2007)	NA	NA	NA	NA	1
RBGE	ZAG1894	DTOL	Angiosperm	Rhamnaceae	Frangula	alnus	<Solanum	GPB3%PVPBmet	221.59	619.45	6.51	3.41	2.795	267.5966667	509.4166667	1.05	0.53	0.51	6.51	3.41	0.830	Sahr Mian	26/08/2020	NA	0.66 (2010)* 1.08 (2003)	Messy sample all buffers tried, only able to run once. Recollect next year, prev estimate 0.66	NA	NA	NA	1
RBGE	ZAG1909	DTOL	Angiosperm	Rosaceae	Sorbus	aucuparia	<Solanum	Ebihara	276.23	386.4	5.02	3.39	1.399	297.0866667	483.3466667	1.23	0.61	0.6	5.02	3.39	0.046	Sahr Mian	26/08/2020	NA	Kew previous estimates 1.60	Messy sample all buffers tried, only able to run once. Recollect next year, prev estimate 0.66	NA	NA	NA	1
RBGE	ZAG1896	DTOL	Monilophyte	Athyriaceae	Athyrium	distentifolium	>Pisum	Ebihara	304.97	522.4	1.95	3.2	1.32	540.0633333	310.3833333	15.82	7.91	7.73	3.28	2.33	0.000	Sahr Mian	27/08/2020	NA	no previous estimate	NA	NA	NA	NA	1
RBGE	DB1412	DTOL	Bryophyte	Plagiomniaceae	Plagiomnium	undulata	<Petro	GPB3%PVPBmet	231.3	470.63	2.55	2.92	4.063	240.22	479.8433333	2.25	1.13	1.1	2.94	2.83	0.136	Sahr Mian	27/08/2020	NA	NA	NA	NA	NA	NA	1
RBGE	DB1411	DTOL	Bryophyte	Brachytheciaceae	Kindbergia	praelonga	<Solanum	GPB3%PVPBmet	294.93	715.43	3.69	2.56	4.801	310.9666667	736.1166667	0.84	0.42	0.41	3.78	2.42	0.142	Sahr Mian	27/08/2020	NA	NA	NA	NA	NA	NA	1
RBGK	MC9066	DTOL	Angiosperm	Menyanthaceae	Nymphoides	peltata	<Petro	GPB3%PVPBmet	216.25	558.37	2.84	2.26	2.582	221.41	564.6433333	1.76	0.88	0.86	2.73	2.27	0.033	Sahr Mian	1/9/2020	KDTOL10070	1.4 (1988)*	NA	NA	NA	NA	1
RBGK	MC9067	DTOL	Angiosperm	Aponogetonaceae	Aponogeton	distachyos	>Petro	GPB3%PVPBmet	238.96	569	2.9	2.63	2.381	579.6733333	246.26	10.59	5.3	5.18	2.48	2.59	0.025	Sahr Mian	1/9/2020	KDTOL10071	7.9 (1988)*	NA	NA	NA	NA	1
RBGK	MC9068	DTOL	Angiosperm	Pontederiaceae	Pontederia	cordata	<Petro	GPB3%PVPBmet	186.54	611.15	2.77	2.45	3.276	192.57	619.57	1.4	0.7	0.68	2.7	2.44	0.055	Sahr Mian	1/9/2020	KDTOL10072	1.6 (1988)*	NA	NA	NA	NA	1
RBGK	MC9069	DTOL	Angiosperm	Butomaceae	Butomus	umbellatus	>Petro	GPB3%PVPBmet	216.62	420.33	2.68	2.49	1.94	426.7966667	220.8966667	8.69	4.35	4.25	2.27	2.76	0.009	Sahr Mian	1/9/2020	KDTOL10073	11.27 (2014)*  9.8 (1988)	NA	NA	NA	NA	1
RBGK	MC9070	DTOL	Angiosperm	Cyperaceae	Schoenoplectus	lacustris	<Petro	GPB3%PVPBmet	179.42	616.45	2.78	2.5	3.436	185.4566667	624.7433333	1.34	0.67	0.65	2.97	2.22	0.069	Sahr Mian	1/9/2020	KDTOL10074	1.13 (2014)*	NA	NA	NA	NA	1
RBGE	ZAG1918	DTOL	Angiosperm	Oleaceae	Fraxinus	excelsior	<Petro	GPB3%PVPBmet	214.06	524.89	2.37	2.05	2.452	220.9866667	535.13	1.86	0.93	0.91	2.24	1.93	0.030	Sahr Mian	2/9/2020	NA	1.68 (2014)*  1.9 (1984)	This batch of RBGE samples was in the post for two days before arriving	NA	NA	NA	1
RBGE	ZAG1902	DTOL	Angiosperm	Fagaceae	Quercus	petraea	<Petro	GPB3%PVPBmet	178.87	401.97	2.93	2.87	2.247	182.0666667	405.3166667	2.02	1.01	0.99	2.97	2.57	0.020	Sahr Mian	2/9/2020	NA	1.81 (2013)*  1.9 (1998)	NA	NA	NA	NA	1
RBGE	ZAG1917	DTOL	Angiosperm	Lamiaceae	Prunella	vulgaris	<Petro	GPB3%PVPBmet	139.8	439.15	3.37	2.2	3.141	143.7766667	447.9833333	1.44	0.72	0.71	3.19	2.24	0.022	Sahr Mian	2/9/2020	NA	1.3 (2010)* 1.39 (2013)	NA	NA	NA	NA	1
RBGE	ZAG1901	DTOL	Angiosperm	Cornaceae	Cornus	sanguinea	<Petro	GPB3%PVPBmet	228.82	396.99	3.51	2.52	1.735	232.62	401.6666667	2.61	1.3	1.27	3.53	2.45	0.010	Sahr Mian	2/9/2020	NA	2.32 (2010)*	NA	NA	NA	NA	1
RBGE	ZAG1900	DTOL	Angiosperm	Juncaceae	Luzula	sylvatica	<Solanum	GPB3%PVPBmet	162.72	626.76	3.65	2.1	3.851	168.8466667	637.6933333	0.53	0.26	0.26	3.52	2.01	0.077	Sahr Mian	2/9/2020	NA	1.14 (2012)* 0.97 (2014)	G2 overlap with sol	look at results again	NA	NA	1
RBGE	ZAG1899	DTOL	Angiosperm	Plantaginaceae	Plantago	lanceolata	<Petro	GPB3%PVPBmet	277.3	426.92	2.8	2	1.54	285.74	437.05	2.94	1.47	1.44	2.49	2.1	0.010	Sahr Mian	2/9/2020	NA	2.9 (2012)*	NA	NA	NA	NA	1
RBGE	ZAG1898	DTOL	Angiosperm	Betulaceae	Alnus	glutinosa	<Solanum	GPB3%PVPBmet	224.25	417.69	3.91	3.42	1.863	231.1266667	427.69	1.08	0.54	0.53	3.61	3.21	0.016	Sahr Mian	2/9/2020	NA	previous sample 1.14 (1.34, 1.23 kew)	NA	NA	NA	NA	1
RBGK	MC9071	DTOL	Angiosperm	Lamiaceae	Lamium	album	<Petro	GPB3%PVPBmet	171.83	407.85	2.59	2.18	2.374	183.65	425.5666667	1.94	0.97	0.95	2.84	2.22	0.048	Sahr Mian	3/9/2020	KDTOL10076	2.2 (1972)*	NA	NA	NA	NA	1
RBGK	MC9072	DTOL	Angiosperm	Lamiaceae	Ballota	nigra	<Petro	GPB3%PVPBmet	204.72	318.83	2.53	2.81	1.557	210.5666667	325.9133333	2.91	1.45	1.42	2.45	2.57	0.010	Sahr Mian	3/9/2020	KDTOL10077	No previous estimate	NA	NA	NA	NA	1
RBGK	MC9073	DTOL	Angiosperm	Primulaceae	Lysimachia	vulgaris	<Pisum	GPB3%PVPBmet	180.27	355.69	2.4	1.93	1.973	185.78	365.93	4.61	2.31	2.26	2.27	1.65	0.003	Sahr Mian	3/9/2020	KDTOL10078	No previous estimate	NA	NA	NA	NA	1
RBGK	MC9074	DTOL	Angiosperm	Rosaceae	Comarum	palustre	<Petro	GPB3%PVPBmet	186.18	614.34	3.59	2.88	3.3	195.7166667	629.6566667	1.4	0.7	0.68	3.61	2.76	0.080	Sahr Mian	3/9/2020	KDTOL10079	1.07 (2016)*	NA	NA	NA	NA	1
RBGK	MC9075	DTOL	Angiosperm	Ranunculaceae	Pulsatilla	vulgaris	<Allium	GPB3%PVPBmet	220.96	298.85	2.93	2.11	1.353	225.5133333	303.12	25.96	12.98	12.69	2.94	2.17	0.008	Sahr Mian	3/9/2020	KDTOL10080	34.8 (2005)* Kew prev estimate 27.14	NA	NA	NA	NA	1
RBGK	MC9076	DTOL	Angiosperm	Lamiaceae	Thymus	serpyllum	<Petro	GPB3%PVPBmet	133.41	241.17	3.5	2.96	1.808	142.7666667	252.6633333	2.54	1.27	1.24	3.34	2.91	0.035	Sahr Mian	3/9/2020	KDTOL10081	No previous estimate	NA	NA	NA	NA	1
RBGK	MC9077	DTOL	Angiosperm	Rosaceae	Geum	rivale	<Petro	GPB3%PVPBmet	198.3	352.31	3.71	2.62	1.777	209.1466667	364.73	2.58	1.29	1.26	3.44	2.17	0.030	Sahr Mian	3/9/2020	KDTOL10082	No previous estimate	NA	NA	NA	NA	1
RBGK	MC9078	DTOL	Angiosperm	Violaceae	Viola	riviniana	<Petro	GPB3%PVPBmet	205.62	342.94	4.12	3.79	1.668	217.7333333	359.33	2.73	1.36	1.33	4.94	3.77	0.019	Sahr Mian	3/9/2020	KDTOL10083	1.13 (2013)* 2.7 (1985)*  2.79, 2.82 (2011)	Material past its peak, sample came out gooey and slimey. Limited material to try.	NA	NA	NA	1
RBGK	MC9079	DTOL	Angiosperm	Cistaceae	Helianthemum	apenninum	<Pisum	OXPRO	239	346.05	3.04	3.42	1.448	256.4866667	367.4666667	6.34	3.17	3.1	2.88	2.92	0.015	Sahr Mian	4/9/2020	KDTOL10084	No previous estimate	Awful sample to work with, very slimey, all buffers tried. No previous estimate	NA	NA	NA	1
RBGK	MC9080	DTOL	Angiosperm	Ericaceae	Erica	ciliaris	<Solanum	GPB3%PVPBmet	176.25	339.69	3.52	2.93	1.927	183.91	348.7466667	1.05	0.53	0.52	3.59	2.68	0.028	Sahr Mian	4/9/2020	KDTOL10085	No previous estimate	NA	NA	NA	NA	1
RBGK	MC9081	DTOL	Angiosperm	Plantaginaceae	Veronica	spicata	<Petro	GPB3%PVPBmet	281.68	386.18	2.79	2.3	1.668	296.7766667	401.5166667	3.33	1.66	1.63	2.82	2.18	0.019	Sahr Mian	4/9/2020	KDTOL10086	1.44 (2013)*	Potential polyploid	NA	NA	NA	1
RBGK	MC9082	DTOL	Angiosperm	Cyperaceae	Carex	depauperata	<Petro	GPB3%PVPBmet	172.82	449.06	2.7	2.3	2.598	179.1466667	456.69	1.77	0.88	0.86	2.58	2.21	0.044	Sahr Mian	4/9/2020	KDTOL10087	1.44 (2013)*	potential polyploid?	NA	NA	NA	1
RBKG	MC9083	DTOL	Angiosperm	Fabaceae	Lathyrus	linifolius	>Pisum	GPB3%PVPBmet	240.28	312.95	2.14	1.68	1.302	320.0866667	246.9866667	11.78	5.89	5.76	1.73	2.11	0.007	Sahr Mian	4/9/2020	KDTOL10088	24.4 in lit search	NA	NA	NA	NA	1
RBGK	MC9084	DTOL	Angiosperm	Sarraceniaceae	Sarracenia	purpurea	>Petro	OXPRO	168.05	310.33	2.79	2.94	1.847	326.0933333	180.69	8.12	4.06	3.97	2.96	3.03	0.044	Sahr Mian	4/9/2020	KDTOL10090/91	7 (2012)*	NA	NA	NA	NA	1
RBGK	MC9085	DTOL	Angiosperm	Typhaceae	Typha	latifolia	<Solanum	GPB3%PVPBmet	160.16	545.13	3.48	2.12	1.863	168.9966667	567.1566667	0.6	0.3	0.29	3.9	2.51	0.016	Sahr Mian	4/9/2020	KDTOL10089	0.6 (1984)*	NA	NA	NA	NA	1
RBGK	MC9086	DTOL	Angiosperm	Papaveraceae	Chelidonium	majus	<Petro	GPB3%PVPBmet	208.77	377.81	2.85	2.9	1.81	213.9466667	381.2366667	2.53	1.26	1.23	2.88	2.83	0.025	Sahr Mian	7/9/2020	KDTOL10092	2.26 (2013)* 2.4 (1983)	NA	NA	NA	NA	1
RBGK	MC9087	DTOL	Angiosperm	Scrophulariaceae	Scrophularia	auriculata	>Solanum	GPB3%PVPBmet	240.25	388.49	3.47	2.77	1.791	410.08	256.1733333	3.2	1.6	1.57	2.75	3.08	0.011	Sahr Mian	7/9/2020	KDTOL10093	1.19 (2012)* 1.38 (2012)	polyploid?	NA	NA	NA	1
RBGK	MC9088	DTOL	Monilophyte	Equisetaceae	Equisetum	arvense	<Allium	GPB3%PVPBmet	266.95	324.83	3.32	2.7	1.217	272.4233333	329.0566667	28.89	14.44	14.12	3.43	2.66	0.009	Sahr Mian	7/9/2020	KDTOL10094	29.29 (2011)* 28.40 (1988)	NA	NA	NA	NA	1
RBGK	MC9089	DTOL	Monilophyte	Equisetaceae	Equisetum	palustre	<Allium	GPB3%PVPBmet	265.48	331	2.57	2.96	1.247	272.3033333	339.6266667	27.97	13.99	13.68	2.57	2.77	0.002	Sahr Mian	8/9/2020	KDTOL10095	28.5 2012)* 25 (1998)	NA	NA	NA	NA	1
RBGK	MC9090	DTOL	Angiosperm	Viscaceae	Viscum	album	>Allium	GPB3%PVPBmet	101.94	540.49	3.04	2.77	5.395	545.1533333	106.9766667	177.8	88.9	86.94	3.41	2.81	0.019	Sahr Mian	7/9/2020	KDTOL10096	NA	Found on Hawthorne in Hampton court	NA	NA	NA	1
RBGK	MC9091	DTOL	Monilophyte	Aspleniaceae	Asplenium	ruta - muraria	>Pisum	OXPRO	225.97	323.84	3.02	3.96	1.433	343.5433333	238.87	13.07	6.54	6.39	3.82	3.45	0.009	Sahr Mian	8/9/2020	KDTOL10097	13.40 (2015)*  16.94  (2010)	Sanger - low DNA yield	NA	NA	NA	1
RBGK	MC9092	DTOL	Monilophyte	Polipodiaceae	Polypodium	vulgare	>Allium	GPB3%PVPBmet	303.41	397.32	2.34	2.39	1.31	405.47	307.4966667	46.01	23	22.5	2.51	2.46	0.013	Sahr Mian	8/9/2020	KDTOL10098	29 (2003)* 39.73 (2013)	Potential triploid	NA	NA	NA	1
RBGK	MC9093	DTOL	Angiosperm	Ranunculaceae	Clematis	vitalba	<Allium	OXPRO	148.4	274.67	5.47	1.93	1.387	153.8666667	281.2633333	19.09	9.54	9.33	5.77	2.58	0.248	Sahr Mian	7/9/2020	KDTOL10099	16.81 (2013)* 18.10 (1984)	All buffers tried, degraded sample.	NA	NA	NA	1
RBGK	MC9094	DTOL	Angiosperm	Rubiaceae	Galium	aparine	>Oryza	OXPRO	190.83	412.21	3.29	2.97	2.16	446.8733333	207.17	2.16	1.08	1.05	2.84	3.5	0.007	Sahr Mian	7/9/2020	KDTOL10100	2.9 (2012)* 3.75( Zonneveld 2005)	NA	NA	NA	NA	1
RBGK	MC9095	DTOL	Angiosperm	Balsaminaceae	Impatiens	glandulifera	<Petro	GPB3%PVPBmet	159.58	357.32	3.53	2.85	2.239	165.9833333	365.5366667	2.04	1.02	1	3.3	2.5	0.037	Sahr Mian	7/9/2020	KDTOL10101	2.3 (1989)*  1.90 (2010)	NA	NA	NA	NA	1
RBGK	MC9096	DTOL	Angiosperm	Scrophulariaceae	Buddleja	davidii	<Petro	GPB3%PVPBmet	192.35	273.57	3.2	3.13	1.422	197.77	281.74	3.16	1.58	1.54	2.79	2.44	0.004	Sahr Mian	7/9/2020	KDTOL10102	2.74 (2009)* 2.90 (2005)  3.10 (2012)	NA	NA	NA	NA	1
RBGK	MC9097	DTOL	Angiosperm	Sapindaceae	Acer	campastre	<Petro	GPB3%PVPBmet	154.87	437.7	3.52	2.94	2.826	159.0066667	442.6833333	1.62	0.81	0.79	2.94	2.7	0.037	Sahr Mian	9/9/2020	KDTOL10103	1.3, 2.70 (2010)* 1.41 (2013)	NA	NA	NA	NA	1
RBGK	MC9098	DTOL	Angiosperm	Aquifoliaceae	Ilex	aquifolium	<Petro	GPB3%PVPBmet	184.6	405.68	2.91	2.51	2.198	189.9466667	412.1466667	2.07	1.04	1.01	2.88	2.53	0.027	Sahr Mian	9/9/2020	KDTOL10104	2.3 (1989)*  1.93 (2007)	NA	NA	NA	NA	1
RBGK	MC9099	DTOL	Angiosperm	Araliaceae	Hedera	helix	<Petro	GPB3%PVPBmet	224.9	321.51	2.77	2.31	1.43	231.6866667	328.8266667	3.17	1.59	1.55	2.77	2.01	0.009	Sahr Mian	9/9/2020	KDTOL10105	3.00 (1987)*	NA	NA	NA	NA	1
RBGK	MC9100	DTOL	Angiosperm	Buxaceae	Buxus	sempervirens	<Petro	GPB3%PVPBmet	170.7	434.36	3.2	2.47	2.545	183.1366667	451.8566667	1.82	0.91	0.89	3.15	2.35	0.088	Sahr Mian	9/9/2020	KDTOL10106	1.4 and 2.15 (2011)*  1.62(2003)	NA	NA	NA	NA	1
RBGK	MC9101	DTOL	Angiosperm	Geraniaceae	Geranium	robertianum	<Petro	GPB3%PVPBmet	218.15	375.25	2.67	2.25	1.72	222.4433333	379.26	2.64	1.32	1.29	2.76	2.27	0.016	Sahr Mian	9/9/2020	KDTOL10107	no previous estimate	NA	NA	NA	NA	1
RBGK	MC9102	DTOL	Angiosperm	Polygonaceae	Polygonum	aviculare	<Petro	GPB3%PVPBmet	159.93	396.7	2.75	2.25	2.481	169.56	409.7933333	1.86	0.93	0.91	2.56	2.17	0.061	Sahr Mian	10/9/2020	KDTOL10108	1.61 (2013)* 1.61 (2010) 1.71 (1993)	NA	NA	NA	NA	1
RBGK	MC9103	DTOL	Angiosperm	Onagraceae	Chamaenerion	angustifolium	<Petro	GPB3%PVPBmet	180.21	484.96	3.67	2.64	2.481	187.9766667	494.89	1.71	0.85	0.84	3.27	2.44	0.061	Sahr Mian	9/9/2020	KDTOL10109	0.8 (1989)*	potential tetraploid	NA	NA	NA	1
RBGK	MC9104	DTOL	Angiosperm	Celastraceae	Euonymus	europaeus	<Petro	OXPRO	129	505.21	3.37	1.79	3.916	137.1433333	519.96	1.19	0.59	0.58	3.44	1.83	0.139	Sahr Mian	9/9/2020	KDTOL10110	1.88 (2010)*	NA	NA	NA	NA	1
RBGK	MC9105	DTOL	Angiosperm	Ranunculaceae	Ranunculus	acris	>Petro	GPB3%PVPBmet	217.04	485.64	2.23	1.6	2.238	498.22	227.01	9.88	4.94	4.83	1.69	2.45	0.041	Sahr Mian	9/9/2020	KDTOL10111	8.9 and 15.6 (1974)* 9.4 (1974) 10.7 (1975)	NA	NA	NA	NA	1
RBGK	MC9106	DTOL	Angiosperm	Chenopodiaceae	Suaeda	vera	<Petro	GPB3%PVPBmet	171.78	313.63	3.28	2.94	1.826	181.71	325.2233333	2.51	1.26	1.23	3.3	2.7	0.031	Sahr Mian	9/9/2020	KDTOL10112	No previous estimate	Sanger - low DNA yield	NA	NA	NA	1
MSB	678632	DTOL	Angiosperm	Lamiaceae	Scutellaria	minor	<Solanum	GPB3%PVPBmet	298.80	711.92	3.8	2.74	2.383	318.2	743.14	0.85	0.42	0.41	3.55	2.73	0.04	Sahr Mian	22/07/2020	KDTOL10113	No previous estimate	NA	NA	NA	NA	1
MSB	71048	DTOL	Angiosperm	Lamiaceae	Scutellaria	galericulata	<Solanum	GPB3%PVPBmet	284.65	707.99	4.72	3.13	2.487	307.15	747.89	0.81	0.41	0.4	3.98	2.9	0.04	Sahr Mian	22/07/2020	KDTOL10114	No previous estimate	NA	NA	NA	NA	1
RBGE	ZAG1912	DTOL	Monilophyte	Equisetaceae	Equisetum	arvense	<Allium	GPB3%PVPBmet	246.48	297.37	2.63	3.63	1.206	251.66	306.1633333	28.68	14.34	14.02	2.54	3.26	0.010	Sahr Mian	8/9/2020	NA	28.89 kew estimate, 29.29 (2011)*	NA	NA	NA	NA	1
RBGE	ZAG1913	DTOL	Monilophyte	Equisetaceae	Equisetum	hyemale	>Allium	GPB3%PVPBmet	296.36	511.01	2.5	2.61	1.724	532.7666667	305.5033333	60.84	30.42	29.75	2.86	2.57	0.022	Sahr Mian	8/9/2020	NA	52.6 (2005)*	NA	NA	NA	NA	1
RBGE	ZAG1916	DTOL	Monilophyte	Marsileaceae	Pilularia	globulifera	<Petro	GPB3%PVPBmet	153.69	327.32	4.33	2.67	2.13	164.3433333	355.01	2.08	1.04	1.02	3.54	2.96	0.034	Sahr Mian	8/9/2020	NA	No previous estimate	NA	NA	NA	NA	1
RBGE	RG1	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	<Allium	GPB3%PVPBmet	295.17	489.43	4.03	2.03	1.658	306.84	501.9366667	21.33	10.66	10.43	4.66	2.17	0.019	Sahr Mian	29/10/20	NA	11	Tetraploid	NA	NA	NA	1
RBGE	RG2	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	>Petro	GPB3%PVPBmet	255.79	601.99	2.31	3.86	2.253	617.2033333	265.8333333	10.45	5.22	5.11	3.67	2.03	0.031	Sahr Mian	29/10/20	NA	11	NA	NA	NA	NA	1
RBGE	RG3	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	>Petro	GPB3%PVPBmet	216.87	493.13	2.97	3.91	2.274	507.8966667	227.0766667	10.07	5.03	4.92	3.84	2.83	0.590	Sahr Mian	29/10/20	NA	11	NA	NA	NA	NA	1
RBGE	RG4	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	>Petro	GPB3%PVPBmet	256.47	581.86	2.13	3.45	2.269	596.69	265.7566667	10.1	5.05	4.94	3.44	2.05	0.022	Sahr Mian	29/10/20	NA	11	NA	NA	NA	NA	1
RBGE	RG5	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	>Petro	GPB3%PVPBmet	207.5	466.86	2.81	3.75	2.25	480.9033333	215.3633333	10.05	5.02	4.91	3.69	2.62	0.017	Sahr Mian	29/10/20	NA	11	NA	NA	NA	NA	1
RBGE	RG6	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	>Petro	GPB3%PVPBmet	215	480.85	2.89	3.56	2.237	492.15	222.3133333	9.96	4.98	4.87	3.8	2.92	0.069	Sahr Mian	29/10/20	NA	11	NA	NA	NA	NA	1
RBGE	RG7	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	<Allium	GPB3%PVPBmet	312.58	525.87	4.61	2.58	1.682	322.9333333	536.8566667	20.99	10.49	10.26	4.27	2.53	0.020	Sahr Mian	29/10/20	NA	11	Tetraploid	NA	NA	NA	1
RBGE	RG8	DTOL	Lycophyte	Lycopodiaceae	Huperzia	selago	>Petro	GPB3%PVPBmet	222.01	503.59	3.37	3.73	2.268	523.56	234.2433333	10.06	5.03	4.92	3.75	3.24	0.031	Sahr Mian	29/10/20	NA	11	NA	NA	NA	NA	1
RBGK	MC9120	DTOL	Angiosperm	Rosaceae	Alchemilla	arvensis	<Solanum	Ebihara	94.75	225.92	4.95	4.17	2.384	97.55	229.38	0.84	0.42	0.41	5	4.17	0.03	Sahr Mian	3/9/2021	KDTOL10120	no previous estimate	NA	NA	NA	NA	1
RBGK	MC9121	DTOL	Angiosperm	Ranunculaceae	Ficaria	verna	>Pisum	GPB3%PVPBmet	116.24	465.57	1.7	1.74	4.005	461.7066667	115.7166667	36.27	18.13	17.74	2.01	1.96	0.020	Sahr Mian	3/9/2021	KDTOL10128	29.01(2012)*	NA	NA	NA	NA	1
RBGK	MC9122	DTOL	Angiosperm	Violaceae	Viola	odorata	<Petro	OXPRO	177.59	380.81	5.04	2.39	2.144	177.59	380.81	2.1	1.05	1.03	5.04	2.39	NA	Sahr Mian	3/9/2021	KDTOL10129	no previous estimate	Endopolyploidy, Difficult sample to run, much mucilage, few nucei	NA	NA	NA	1
RBGK	MC9123	DTOL	Angiosperm	Primulaceae	Primula	vulgaris	<Solanum	OXPRO	164.73	338.71	3.3	2.41	2.056	163.06	322.86	0.99	0.49	0.48	3.72	2.86	0.05	Sahr Mian	3/9/2021	KDTOL10130	0.99 (2013)*	Hairy and difficult to work with	NA	NA	NA	1
